,fecha,dia,mes,ano,linea,estacion,afluencia
15915,2021-06-17,17,Junio,2021,Linea 5,Pantitlán,"52,91"
15916,2021-06-18,18,Junio,2021,Linea 5,Pantitlán,46381
15917,2021-06-19,19,Junio,2021,Linea 5,Pantitlán,45359
15918,2021-06-20,20,Junio,2021,Linea 5,Pantitlán,27036
15919,2021-06-21,21,Junio,2021,Linea 5,Pantitlán,49472
15920,2021-06-22,22,Junio,2021,Linea 5,Pantitlán,44101
15921,2021-06-23,23,Junio,2021,Linea 5,Pantitlán,45044
15922,2021-06-24,24,Junio,2021,Linea 5,Pantitlán,"43,83"
15923,2021-06-25,25,Junio,2021,Linea 5,Pantitlán,"46,86"
15924,2021-06-26,26,Junio,2021,Linea 5,Pantitlán,42273
15925,2021-06-27,27,Junio,2021,Linea 5,Pantitlán,22911
15926,2021-06-28,28,Junio,2021,Linea 5,Pantitlán,45102
15927,2021-06-29,29,Junio,2021,Linea 5,Pantitlán,50578
15928,2021-06-30,30,Junio,2021,Linea 5,Pantitlán,50113
15929,2021-01-01,1,Enero,2021,Linea 6,El Rosario,2519
15930,2021-01-02,2,Enero,2021,Linea 6,El Rosario,4525
15931,2021-01-03,3,Enero,2021,Linea 6,El Rosario,3766
15932,2021-01-04,4,Enero,2021,Linea 6,El Rosario,5732
15933,2021-01-05,5,Enero,2021,Linea 6,El Rosario,10461
15934,2021-01-06,6,Enero,2021,Linea 6,El Rosario,7269
15935,2021-01-07,7,Enero,2021,Linea 6,El Rosario,7274
15936,2021-01-08,8,Enero,2021,Linea 6,El Rosario,7703
15937,2021-01-09,9,Enero,2021,Linea 6,El Rosario,-
15938,2021-01-10,10,Enero,2021,Linea 6,El Rosario,-
15939,2021-01-11,11,Enero,2021,Linea 6,El Rosario,-
15940,2021-01-12,12,Enero,2021,Linea 6,El Rosario,4533
15941,2021-01-13,13,Enero,2021,Linea 6,El Rosario,6177
15942,2021-01-14,14,Enero,2021,Linea 6,El Rosario,6212
15943,2021-01-15,15,Enero,2021,Linea 6,El Rosario,6814
15944,2021-01-16,16,Enero,2021,Linea 6,El Rosario,5198
15945,2021-01-17,17,Enero,2021,Linea 6,El Rosario,2573
15946,2021-01-18,18,Enero,2021,Linea 6,El Rosario,5431
15947,2021-01-19,19,Enero,2021,Linea 6,El Rosario,6835
15948,2021-01-20,20,Enero,2021,Linea 6,El Rosario,6646
15949,2021-01-21,21,Enero,2021,Linea 6,El Rosario,"7,46"
15950,2021-01-22,22,Enero,2021,Linea 6,El Rosario,6792
15951,2021-01-23,23,Enero,2021,Linea 6,El Rosario,5414
15952,2021-01-24,24,Enero,2021,Linea 6,El Rosario,2846
15953,2021-01-25,25,Enero,2021,Linea 6,El Rosario,6778
15954,2021-01-26,26,Enero,2021,Linea 6,El Rosario,6695
15955,2021-01-27,27,Enero,2021,Linea 6,El Rosario,6428
15956,2021-01-28,28,Enero,2021,Linea 6,El Rosario,6503
15957,2021-01-29,29,Enero,2021,Linea 6,El Rosario,6148
15958,2021-01-30,30,Enero,2021,Linea 6,El Rosario,4921
15959,2021-01-31,31,Enero,2021,Linea 6,El Rosario,2862
15960,2021-02-01,1,Febrero,2021,Linea 6,El Rosario,3344
15961,2021-02-02,2,Febrero,2021,Linea 6,El Rosario,6996
15962,2021-02-03,3,Febrero,2021,Linea 6,El Rosario,6404
15963,2021-02-04,4,Febrero,2021,Linea 6,El Rosario,6299
15964,2021-02-05,5,Febrero,2021,Linea 6,El Rosario,7758
15965,2021-02-06,6,Febrero,2021,Linea 6,El Rosario,6929
15966,2021-02-07,7,Febrero,2021,Linea 6,El Rosario,3782
15967,2021-02-08,8,Febrero,2021,Linea 6,El Rosario,6549
15968,2021-02-09,9,Febrero,2021,Linea 6,El Rosario,"7,24"
15969,2021-02-10,10,Febrero,2021,Linea 6,El Rosario,7616
15970,2021-02-11,11,Febrero,2021,Linea 6,El Rosario,7313
15971,2021-02-12,12,Febrero,2021,Linea 6,El Rosario,6842
15972,2021-02-13,13,Febrero,2021,Linea 6,El Rosario,7861
15973,2021-02-14,14,Febrero,2021,Linea 6,El Rosario,3869
15974,2021-02-15,15,Febrero,2021,Linea 6,El Rosario,6822
15975,2021-02-16,16,Febrero,2021,Linea 6,El Rosario,7997
15976,2021-02-17,17,Febrero,2021,Linea 6,El Rosario,7638
15977,2021-02-18,18,Febrero,2021,Linea 6,El Rosario,7256
15978,2021-02-19,19,Febrero,2021,Linea 6,El Rosario,"8,29"
15979,2021-02-20,20,Febrero,2021,Linea 6,El Rosario,5671
15980,2021-02-21,21,Febrero,2021,Linea 6,El Rosario,4298
15981,2021-02-22,22,Febrero,2021,Linea 6,El Rosario,7241
15982,2021-02-23,23,Febrero,2021,Linea 6,El Rosario,6669
15983,2021-02-24,24,Febrero,2021,Linea 6,El Rosario,8103
15984,2021-02-25,25,Febrero,2021,Linea 6,El Rosario,8371
15985,2021-02-26,26,Febrero,2021,Linea 6,El Rosario,7766
15986,2021-02-27,27,Febrero,2021,Linea 6,El Rosario,7002
15987,2021-02-28,28,Febrero,2021,Linea 6,El Rosario,3677
15988,2021-03-01,1,Marzo,2021,Linea 6,El Rosario,"7,37"
15989,2021-03-02,2,Marzo,2021,Linea 6,El Rosario,9014
15990,2021-03-03,3,Marzo,2021,Linea 6,El Rosario,"7,3"
15991,2021-03-04,4,Marzo,2021,Linea 6,El Rosario,8166
15992,2021-03-05,5,Marzo,2021,Linea 6,El Rosario,8234
15993,2021-03-06,6,Marzo,2021,Linea 6,El Rosario,5776
15994,2021-03-07,7,Marzo,2021,Linea 6,El Rosario,4777
15995,2021-03-08,8,Marzo,2021,Linea 6,El Rosario,8287
15996,2021-03-09,9,Marzo,2021,Linea 6,El Rosario,7732
15997,2021-03-10,10,Marzo,2021,Linea 6,El Rosario,7472
15998,2021-03-11,11,Marzo,2021,Linea 6,El Rosario,7371
15999,2021-03-12,12,Marzo,2021,Linea 6,El Rosario,9138
16000,2021-03-13,13,Marzo,2021,Linea 6,El Rosario,7885
16001,2021-03-14,14,Marzo,2021,Linea 6,El Rosario,3631
16002,2021-03-15,15,Marzo,2021,Linea 6,El Rosario,5335
16003,2021-03-16,16,Marzo,2021,Linea 6,El Rosario,7209
16004,2021-03-17,17,Marzo,2021,Linea 6,El Rosario,7851
16005,2021-03-18,18,Marzo,2021,Linea 6,El Rosario,8424
16006,2021-03-19,19,Marzo,2021,Linea 6,El Rosario,9053
16007,2021-03-20,20,Marzo,2021,Linea 6,El Rosario,"5,81"
16008,2021-03-21,21,Marzo,2021,Linea 6,El Rosario,5429
16009,2021-03-22,22,Marzo,2021,Linea 6,El Rosario,7514
16010,2021-03-23,23,Marzo,2021,Linea 6,El Rosario,8157
16011,2021-03-24,24,Marzo,2021,Linea 6,El Rosario,8591
16012,2021-03-25,25,Marzo,2021,Linea 6,El Rosario,7135
16013,2021-03-26,26,Marzo,2021,Linea 6,El Rosario,7383
16014,2021-03-27,27,Marzo,2021,Linea 6,El Rosario,"8,65"
16015,2021-03-28,28,Marzo,2021,Linea 6,El Rosario,"4,97"
16016,2021-03-29,29,Marzo,2021,Linea 6,El Rosario,7811
16017,2021-03-30,30,Marzo,2021,Linea 6,El Rosario,8299
16018,2021-03-31,31,Marzo,2021,Linea 6,El Rosario,9517
16019,2021-04-01,1,Abril,2021,Linea 6,El Rosario,5937
16020,2021-04-02,2,Abril,2021,Linea 6,El Rosario,4204
16021,2021-04-03,3,Abril,2021,Linea 6,El Rosario,4071
16022,2021-04-04,4,Abril,2021,Linea 6,El Rosario,4234
16023,2021-04-05,5,Abril,2021,Linea 6,El Rosario,7996
16024,2021-04-06,6,Abril,2021,Linea 6,El Rosario,8125
16025,2021-04-07,7,Abril,2021,Linea 6,El Rosario,7664
16026,2021-04-08,8,Abril,2021,Linea 6,El Rosario,7727
16027,2021-04-09,9,Abril,2021,Linea 6,El Rosario,8461
16028,2021-04-10,10,Abril,2021,Linea 6,El Rosario,8717
16029,2021-04-11,11,Abril,2021,Linea 6,El Rosario,4603
16030,2021-04-12,12,Abril,2021,Linea 6,El Rosario,7187
16031,2021-04-13,13,Abril,2021,Linea 6,El Rosario,9159
16032,2021-04-14,14,Abril,2021,Linea 6,El Rosario,8488
16033,2021-04-15,15,Abril,2021,Linea 6,El Rosario,8207
16034,2021-04-16,16,Abril,2021,Linea 6,El Rosario,8156
16035,2021-04-17,17,Abril,2021,Linea 6,El Rosario,8256
16036,2021-04-18,18,Abril,2021,Linea 6,El Rosario,4734
16037,2021-04-19,19,Abril,2021,Linea 6,El Rosario,8741
16038,2021-04-20,20,Abril,2021,Linea 6,El Rosario,8027
16039,2021-04-21,21,Abril,2021,Linea 6,El Rosario,"7,92"
16040,2021-04-22,22,Abril,2021,Linea 6,El Rosario,8583
16041,2021-04-23,23,Abril,2021,Linea 6,El Rosario,"8,43"
16042,2021-04-24,24,Abril,2021,Linea 6,El Rosario,"7,56"
16043,2021-04-25,25,Abril,2021,Linea 6,El Rosario,4831
16044,2021-04-26,26,Abril,2021,Linea 6,El Rosario,8505
16045,2021-04-27,27,Abril,2021,Linea 6,El Rosario,7632
16046,2021-04-28,28,Abril,2021,Linea 6,El Rosario,8758
16047,2021-04-29,29,Abril,2021,Linea 6,El Rosario,8864
16048,2021-04-30,30,Abril,2021,Linea 6,El Rosario,8095
16049,2021-05-01,1,Mayo,2021,Linea 6,El Rosario,7297
16050,2021-05-02,2,Mayo,2021,Linea 6,El Rosario,4005
16051,2021-05-03,3,Mayo,2021,Linea 6,El Rosario,8891
16052,2021-05-04,4,Mayo,2021,Linea 6,El Rosario,8334
16053,2021-05-05,5,Mayo,2021,Linea 6,El Rosario,8729
16054,2021-05-06,6,Mayo,2021,Linea 6,El Rosario,8468
16055,2021-05-07,7,Mayo,2021,Linea 6,El Rosario,8933
16056,2021-05-08,8,Mayo,2021,Linea 6,El Rosario,7327
16057,2021-05-09,9,Mayo,2021,Linea 6,El Rosario,4756
16058,2021-05-10,10,Mayo,2021,Linea 6,El Rosario,8188
16059,2021-05-11,11,Mayo,2021,Linea 6,El Rosario,8932
16060,2021-05-12,12,Mayo,2021,Linea 6,El Rosario,8588
16061,2021-05-13,13,Mayo,2021,Linea 6,El Rosario,7704
16062,2021-05-14,14,Mayo,2021,Linea 6,El Rosario,8351
16063,2021-05-15,15,Mayo,2021,Linea 6,El Rosario,8189
16064,2021-05-16,16,Mayo,2021,Linea 6,El Rosario,"5,45"
16065,2021-05-17,17,Mayo,2021,Linea 6,El Rosario,8377
16066,2021-05-18,18,Mayo,2021,Linea 6,El Rosario,10178
16067,2021-05-19,19,Mayo,2021,Linea 6,El Rosario,8164
16068,2021-05-20,20,Mayo,2021,Linea 6,El Rosario,8954
16069,2021-05-21,21,Mayo,2021,Linea 6,El Rosario,8594
16070,2021-05-22,22,Mayo,2021,Linea 6,El Rosario,7939
16071,2021-05-23,23,Mayo,2021,Linea 6,El Rosario,5243
16072,2021-05-24,24,Mayo,2021,Linea 6,El Rosario,"7,16"
16073,2021-05-25,25,Mayo,2021,Linea 6,El Rosario,8923
16074,2021-05-26,26,Mayo,2021,Linea 6,El Rosario,9203
16075,2021-05-27,27,Mayo,2021,Linea 6,El Rosario,9128
16076,2021-05-28,28,Mayo,2021,Linea 6,El Rosario,10669
16077,2021-05-29,29,Mayo,2021,Linea 6,El Rosario,6903
16078,2021-05-30,30,Mayo,2021,Linea 6,El Rosario,"5,84"
16079,2021-05-31,31,Mayo,2021,Linea 6,El Rosario,9157
16080,2021-06-01,1,Junio,2021,Linea 6,El Rosario,8519
16081,2021-06-02,2,Junio,2021,Linea 6,El Rosario,8802
16082,2021-06-03,3,Junio,2021,Linea 6,El Rosario,8992
16083,2021-06-04,4,Junio,2021,Linea 6,El Rosario,9699
16084,2021-06-05,5,Junio,2021,Linea 6,El Rosario,6895
16085,2021-06-06,6,Junio,2021,Linea 6,El Rosario,4939
16086,2021-06-07,7,Junio,2021,Linea 6,El Rosario,7833
16087,2021-06-08,8,Junio,2021,Linea 6,El Rosario,"9,69"
16088,2021-06-09,9,Junio,2021,Linea 6,El Rosario,9147
16089,2021-06-10,10,Junio,2021,Linea 6,El Rosario,9633
16090,2021-06-11,11,Junio,2021,Linea 6,El Rosario,8549
16091,2021-06-12,12,Junio,2021,Linea 6,El Rosario,8628
16092,2021-06-13,13,Junio,2021,Linea 6,El Rosario,6424
16093,2021-06-14,14,Junio,2021,Linea 6,El Rosario,8273
16094,2021-06-15,15,Junio,2021,Linea 6,El Rosario,10011
16095,2021-06-16,16,Junio,2021,Linea 6,El Rosario,8619
16096,2021-06-17,17,Junio,2021,Linea 6,El Rosario,8854
16097,2021-06-18,18,Junio,2021,Linea 6,El Rosario,10745
16098,2021-06-19,19,Junio,2021,Linea 6,El Rosario,5721
16099,2021-06-20,20,Junio,2021,Linea 6,El Rosario,4912
16100,2021-06-21,21,Junio,2021,Linea 6,El Rosario,8345
16101,2021-06-22,22,Junio,2021,Linea 6,El Rosario,7886
16102,2021-06-23,23,Junio,2021,Linea 6,El Rosario,9403
16103,2021-06-24,24,Junio,2021,Linea 6,El Rosario,"8,44"
16104,2021-06-25,25,Junio,2021,Linea 6,El Rosario,7802
16105,2021-06-26,26,Junio,2021,Linea 6,El Rosario,7831
16106,2021-06-27,27,Junio,2021,Linea 6,El Rosario,5043
16107,2021-06-28,28,Junio,2021,Linea 6,El Rosario,8065
16108,2021-06-29,29,Junio,2021,Linea 6,El Rosario,8349
16109,2021-06-30,30,Junio,2021,Linea 6,El Rosario,"8,52"
16110,2021-01-01,1,Enero,2021,Linea 6,Tezozomoc,817
16111,2021-01-02,2,Enero,2021,Linea 6,Tezozomoc,1406
16112,2021-01-03,3,Enero,2021,Linea 6,Tezozomoc,1348
16113,2021-01-04,4,Enero,2021,Linea 6,Tezozomoc,1822
16114,2021-01-05,5,Enero,2021,Linea 6,Tezozomoc,3555
16115,2021-01-06,6,Enero,2021,Linea 6,Tezozomoc,2447
16116,2021-01-07,7,Enero,2021,Linea 6,Tezozomoc,2218
16117,2021-01-08,8,Enero,2021,Linea 6,Tezozomoc,2527
16118,2021-01-09,9,Enero,2021,Linea 6,Tezozomoc,-
16119,2021-01-10,10,Enero,2021,Linea 6,Tezozomoc,-
16120,2021-01-11,11,Enero,2021,Linea 6,Tezozomoc,-
16121,2021-01-12,12,Enero,2021,Linea 6,Tezozomoc,"1,84"
16122,2021-01-13,13,Enero,2021,Linea 6,Tezozomoc,2111
16123,2021-01-14,14,Enero,2021,Linea 6,Tezozomoc,1765
16124,2021-01-15,15,Enero,2021,Linea 6,Tezozomoc,2061
16125,2021-01-16,16,Enero,2021,Linea 6,Tezozomoc,1806
16126,2021-01-17,17,Enero,2021,Linea 6,Tezozomoc,"1,24"
16127,2021-01-18,18,Enero,2021,Linea 6,Tezozomoc,1958
16128,2021-01-19,19,Enero,2021,Linea 6,Tezozomoc,2211
16129,2021-01-20,20,Enero,2021,Linea 6,Tezozomoc,2272
16130,2021-01-21,21,Enero,2021,Linea 6,Tezozomoc,"2,07"
16131,2021-01-22,22,Enero,2021,Linea 6,Tezozomoc,2354
16132,2021-01-23,23,Enero,2021,Linea 6,Tezozomoc,2016
16133,2021-01-24,24,Enero,2021,Linea 6,Tezozomoc,1135
16134,2021-01-25,25,Enero,2021,Linea 6,Tezozomoc,1849
16135,2021-01-26,26,Enero,2021,Linea 6,Tezozomoc,2785
16136,2021-01-27,27,Enero,2021,Linea 6,Tezozomoc,2245
16137,2021-01-28,28,Enero,2021,Linea 6,Tezozomoc,2339
16138,2021-01-29,29,Enero,2021,Linea 6,Tezozomoc,2123
16139,2021-01-30,30,Enero,2021,Linea 6,Tezozomoc,2241
16140,2021-01-31,31,Enero,2021,Linea 6,Tezozomoc,1248
16141,2021-02-01,1,Febrero,2021,Linea 6,Tezozomoc,1325
16142,2021-02-02,2,Febrero,2021,Linea 6,Tezozomoc,"2,24"
16143,2021-02-03,3,Febrero,2021,Linea 6,Tezozomoc,2608
16144,2021-02-04,4,Febrero,2021,Linea 6,Tezozomoc,2273
16145,2021-02-05,5,Febrero,2021,Linea 6,Tezozomoc,2816
16146,2021-02-06,6,Febrero,2021,Linea 6,Tezozomoc,2246
16147,2021-02-07,7,Febrero,2021,Linea 6,Tezozomoc,1216
16148,2021-02-08,8,Febrero,2021,Linea 6,Tezozomoc,2513
16149,2021-02-09,9,Febrero,2021,Linea 6,Tezozomoc,"2,56"
16150,2021-02-10,10,Febrero,2021,Linea 6,Tezozomoc,2585
16151,2021-02-11,11,Febrero,2021,Linea 6,Tezozomoc,2487
16152,2021-02-12,12,Febrero,2021,Linea 6,Tezozomoc,2566
16153,2021-02-13,13,Febrero,2021,Linea 6,Tezozomoc,2216
16154,2021-02-14,14,Febrero,2021,Linea 6,Tezozomoc,1402
16155,2021-02-15,15,Febrero,2021,Linea 6,Tezozomoc,2242
16156,2021-02-16,16,Febrero,2021,Linea 6,Tezozomoc,2507
16157,2021-02-17,17,Febrero,2021,Linea 6,Tezozomoc,2647
16158,2021-02-18,18,Febrero,2021,Linea 6,Tezozomoc,2843
16159,2021-02-19,19,Febrero,2021,Linea 6,Tezozomoc,2374
16160,2021-02-20,20,Febrero,2021,Linea 6,Tezozomoc,2465
16161,2021-02-21,21,Febrero,2021,Linea 6,Tezozomoc,1522
16162,2021-02-22,22,Febrero,2021,Linea 6,Tezozomoc,2304
16163,2021-02-23,23,Febrero,2021,Linea 6,Tezozomoc,2947
16164,2021-02-24,24,Febrero,2021,Linea 6,Tezozomoc,2472
16165,2021-02-25,25,Febrero,2021,Linea 6,Tezozomoc,2632
16166,2021-02-26,26,Febrero,2021,Linea 6,Tezozomoc,2933
16167,2021-02-27,27,Febrero,2021,Linea 6,Tezozomoc,2314
16168,2021-02-28,28,Febrero,2021,Linea 6,Tezozomoc,1533
16169,2021-03-01,1,Marzo,2021,Linea 6,Tezozomoc,2424
16170,2021-03-02,2,Marzo,2021,Linea 6,Tezozomoc,2766
16171,2021-03-03,3,Marzo,2021,Linea 6,Tezozomoc,"3,13"
16172,2021-03-04,4,Marzo,2021,Linea 6,Tezozomoc,2794
16173,2021-03-05,5,Marzo,2021,Linea 6,Tezozomoc,2764
16174,2021-03-06,6,Marzo,2021,Linea 6,Tezozomoc,2369
16175,2021-03-07,7,Marzo,2021,Linea 6,Tezozomoc,1324
16176,2021-03-08,8,Marzo,2021,Linea 6,Tezozomoc,2717
16177,2021-03-09,9,Marzo,2021,Linea 6,Tezozomoc,2412
16178,2021-03-10,10,Marzo,2021,Linea 6,Tezozomoc,3086
16179,2021-03-11,11,Marzo,2021,Linea 6,Tezozomoc,2943
16180,2021-03-12,12,Marzo,2021,Linea 6,Tezozomoc,2727
16181,2021-03-13,13,Marzo,2021,Linea 6,Tezozomoc,2759
16182,2021-03-14,14,Marzo,2021,Linea 6,Tezozomoc,1478
16183,2021-03-15,15,Marzo,2021,Linea 6,Tezozomoc,"1,68"
16184,2021-03-16,16,Marzo,2021,Linea 6,Tezozomoc,3237
16185,2021-03-17,17,Marzo,2021,Linea 6,Tezozomoc,"2,77"
16186,2021-03-18,18,Marzo,2021,Linea 6,Tezozomoc,2563
16187,2021-03-19,19,Marzo,2021,Linea 6,Tezozomoc,2639
16188,2021-03-20,20,Marzo,2021,Linea 6,Tezozomoc,1829
16189,2021-03-21,21,Marzo,2021,Linea 6,Tezozomoc,"2,16"
16190,2021-03-22,22,Marzo,2021,Linea 6,Tezozomoc,"3,24"
16191,2021-03-23,23,Marzo,2021,Linea 6,Tezozomoc,3292
16192,2021-03-24,24,Marzo,2021,Linea 6,Tezozomoc,3268
16193,2021-03-25,25,Marzo,2021,Linea 6,Tezozomoc,3038
16194,2021-03-26,26,Marzo,2021,Linea 6,Tezozomoc,2835
16195,2021-03-27,27,Marzo,2021,Linea 6,Tezozomoc,2732
16196,2021-03-28,28,Marzo,2021,Linea 6,Tezozomoc,1642
16197,2021-03-29,29,Marzo,2021,Linea 6,Tezozomoc,2709
16198,2021-03-30,30,Marzo,2021,Linea 6,Tezozomoc,2736
16199,2021-03-31,31,Marzo,2021,Linea 6,Tezozomoc,3453
16200,2021-04-01,1,Abril,2021,Linea 6,Tezozomoc,2316
16201,2021-04-02,2,Abril,2021,Linea 6,Tezozomoc,1388
16202,2021-04-03,3,Abril,2021,Linea 6,Tezozomoc,1591
16203,2021-04-04,4,Abril,2021,Linea 6,Tezozomoc,1505
16204,2021-04-05,5,Abril,2021,Linea 6,Tezozomoc,2343
16205,2021-04-06,6,Abril,2021,Linea 6,Tezozomoc,2863
16206,2021-04-07,7,Abril,2021,Linea 6,Tezozomoc,2877
16207,2021-04-08,8,Abril,2021,Linea 6,Tezozomoc,3145
16208,2021-04-09,9,Abril,2021,Linea 6,Tezozomoc,3284
16209,2021-04-10,10,Abril,2021,Linea 6,Tezozomoc,"2,51"
16210,2021-04-11,11,Abril,2021,Linea 6,Tezozomoc,1604
16211,2021-04-12,12,Abril,2021,Linea 6,Tezozomoc,3005
16212,2021-04-13,13,Abril,2021,Linea 6,Tezozomoc,3232
16213,2021-04-14,14,Abril,2021,Linea 6,Tezozomoc,3032
16214,2021-04-15,15,Abril,2021,Linea 6,Tezozomoc,3098
16215,2021-04-16,16,Abril,2021,Linea 6,Tezozomoc,3268
16216,2021-04-17,17,Abril,2021,Linea 6,Tezozomoc,2859
16217,2021-04-18,18,Abril,2021,Linea 6,Tezozomoc,1781
16218,2021-04-19,19,Abril,2021,Linea 6,Tezozomoc,2751
16219,2021-04-20,20,Abril,2021,Linea 6,Tezozomoc,2854
16220,2021-04-21,21,Abril,2021,Linea 6,Tezozomoc,2959
16221,2021-04-22,22,Abril,2021,Linea 6,Tezozomoc,3166
16222,2021-04-23,23,Abril,2021,Linea 6,Tezozomoc,3284
16223,2021-04-24,24,Abril,2021,Linea 6,Tezozomoc,"2,73"
16224,2021-04-25,25,Abril,2021,Linea 6,Tezozomoc,1861
16225,2021-04-26,26,Abril,2021,Linea 6,Tezozomoc,2763
16226,2021-04-27,27,Abril,2021,Linea 6,Tezozomoc,3181
16227,2021-04-28,28,Abril,2021,Linea 6,Tezozomoc,2985
16228,2021-04-29,29,Abril,2021,Linea 6,Tezozomoc,3194
16229,2021-04-30,30,Abril,2021,Linea 6,Tezozomoc,3127
16230,2021-05-01,1,Mayo,2021,Linea 6,Tezozomoc,2291
16231,2021-05-02,2,Mayo,2021,Linea 6,Tezozomoc,1697
16232,2021-05-03,3,Mayo,2021,Linea 6,Tezozomoc,2756
16233,2021-05-04,4,Mayo,2021,Linea 6,Tezozomoc,3062
16234,2021-05-05,5,Mayo,2021,Linea 6,Tezozomoc,3035
16235,2021-05-06,6,Mayo,2021,Linea 6,Tezozomoc,"3,07"
16236,2021-05-07,7,Mayo,2021,Linea 6,Tezozomoc,3283
16237,2021-05-08,8,Mayo,2021,Linea 6,Tezozomoc,2998
16238,2021-05-09,9,Mayo,2021,Linea 6,Tezozomoc,1846
16239,2021-05-10,10,Mayo,2021,Linea 6,Tezozomoc,2693
16240,2021-05-11,11,Mayo,2021,Linea 6,Tezozomoc,3269
16241,2021-05-12,12,Mayo,2021,Linea 6,Tezozomoc,3166
16242,2021-05-13,13,Mayo,2021,Linea 6,Tezozomoc,2863
16243,2021-05-14,14,Mayo,2021,Linea 6,Tezozomoc,3085
16244,2021-05-15,15,Mayo,2021,Linea 6,Tezozomoc,"3,23"
16245,2021-05-16,16,Mayo,2021,Linea 6,Tezozomoc,1911
16246,2021-05-17,17,Mayo,2021,Linea 6,Tezozomoc,3067
16247,2021-05-18,18,Mayo,2021,Linea 6,Tezozomoc,3115
16248,2021-05-19,19,Mayo,2021,Linea 6,Tezozomoc,3121
16249,2021-05-20,20,Mayo,2021,Linea 6,Tezozomoc,3324
16250,2021-05-21,21,Mayo,2021,Linea 6,Tezozomoc,3022
16251,2021-05-22,22,Mayo,2021,Linea 6,Tezozomoc,3049
16252,2021-05-23,23,Mayo,2021,Linea 6,Tezozomoc,1874
16253,2021-05-24,24,Mayo,2021,Linea 6,Tezozomoc,3091
16254,2021-05-25,25,Mayo,2021,Linea 6,Tezozomoc,3029
16255,2021-05-26,26,Mayo,2021,Linea 6,Tezozomoc,3653
16256,2021-05-27,27,Mayo,2021,Linea 6,Tezozomoc,3479
16257,2021-05-28,28,Mayo,2021,Linea 6,Tezozomoc,3684
16258,2021-05-29,29,Mayo,2021,Linea 6,Tezozomoc,"3,28"
16259,2021-05-30,30,Mayo,2021,Linea 6,Tezozomoc,1988
16260,2021-05-31,31,Mayo,2021,Linea 6,Tezozomoc,2965
16261,2021-06-01,1,Junio,2021,Linea 6,Tezozomoc,3386
16262,2021-06-02,2,Junio,2021,Linea 6,Tezozomoc,3063
16263,2021-06-03,3,Junio,2021,Linea 6,Tezozomoc,3372
16264,2021-06-04,4,Junio,2021,Linea 6,Tezozomoc,3318
16265,2021-06-05,5,Junio,2021,Linea 6,Tezozomoc,2791
16266,2021-06-06,6,Junio,2021,Linea 6,Tezozomoc,1875
16267,2021-06-07,7,Junio,2021,Linea 6,Tezozomoc,2996
16268,2021-06-08,8,Junio,2021,Linea 6,Tezozomoc,3286
16269,2021-06-09,9,Junio,2021,Linea 6,Tezozomoc,3316
16270,2021-06-10,10,Junio,2021,Linea 6,Tezozomoc,3247
16271,2021-06-11,11,Junio,2021,Linea 6,Tezozomoc,3434
16272,2021-06-12,12,Junio,2021,Linea 6,Tezozomoc,3422
16273,2021-06-13,13,Junio,2021,Linea 6,Tezozomoc,"1,93"
16274,2021-06-14,14,Junio,2021,Linea 6,Tezozomoc,3009
16275,2021-06-15,15,Junio,2021,Linea 6,Tezozomoc,3675
16276,2021-06-16,16,Junio,2021,Linea 6,Tezozomoc,3721
16277,2021-06-17,17,Junio,2021,Linea 6,Tezozomoc,2922
16278,2021-06-18,18,Junio,2021,Linea 6,Tezozomoc,3249
16279,2021-06-19,19,Junio,2021,Linea 6,Tezozomoc,2672
16280,2021-06-20,20,Junio,2021,Linea 6,Tezozomoc,1639
16281,2021-06-21,21,Junio,2021,Linea 6,Tezozomoc,2789
16282,2021-06-22,22,Junio,2021,Linea 6,Tezozomoc,3363
16283,2021-06-23,23,Junio,2021,Linea 6,Tezozomoc,2872
16284,2021-06-24,24,Junio,2021,Linea 6,Tezozomoc,3128
16285,2021-06-25,25,Junio,2021,Linea 6,Tezozomoc,3255
16286,2021-06-26,26,Junio,2021,Linea 6,Tezozomoc,3018
16287,2021-06-27,27,Junio,2021,Linea 6,Tezozomoc,1583
16288,2021-06-28,28,Junio,2021,Linea 6,Tezozomoc,2794
16289,2021-06-29,29,Junio,2021,Linea 6,Tezozomoc,"3,46"
16290,2021-06-30,30,Junio,2021,Linea 6,Tezozomoc,3024
16291,2021-01-01,1,Enero,2021,Linea 6,Azcapotzalco,1393
16292,2021-01-02,2,Enero,2021,Linea 6,Azcapotzalco,2239
16293,2021-01-03,3,Enero,2021,Linea 6,Azcapotzalco,"2,79"
16294,2021-01-04,4,Enero,2021,Linea 6,Azcapotzalco,"3,89"
16295,2021-01-05,5,Enero,2021,Linea 6,Azcapotzalco,3569
16296,2021-01-06,6,Enero,2021,Linea 6,Azcapotzalco,3823
16297,2021-01-07,7,Enero,2021,Linea 6,Azcapotzalco,3541
16298,2021-01-08,8,Enero,2021,Linea 6,Azcapotzalco,4158
16299,2021-01-09,9,Enero,2021,Linea 6,Azcapotzalco,-
16300,2021-01-10,10,Enero,2021,Linea 6,Azcapotzalco,-
16301,2021-01-11,11,Enero,2021,Linea 6,Azcapotzalco,-
16302,2021-01-12,12,Enero,2021,Linea 6,Azcapotzalco,2726
16303,2021-01-13,13,Enero,2021,Linea 6,Azcapotzalco,2712
16304,2021-01-14,14,Enero,2021,Linea 6,Azcapotzalco,3094
